datetime,date,hour,day_of_week,is_summer,is_weekend,consumption_mw,voltage,outage
2026-04-08 11:26:49.464947,2026-04-08,11,2,0,0,437.27,230.9,0
2026-04-08 12:26:49.464947,2026-04-08,12,2,0,0,457.84,219.7,0
2026-04-08 13:26:49.464947,2026-04-08,13,2,0,0,448.69,214.0,0
2026-04-08 14:26:49.464947,2026-04-08,14,2,0,0,623.27,221.8,0
2026-04-08 15:26:49.464947,2026-04-08,15,2,0,0,633.1,224.0,0
2026-04-08 16:26:49.464947,2026-04-08,16,2,0,0,653.37,222.3,0
2026-04-08 17:26:49.464947,2026-04-08,17,2,0,0,617.29,207.9,0
2026-04-08 18:26:49.464947,2026-04-08,18,2,0,0,660.01,217.9,0
2026-04-08 19:26:49.464947,2026-04-08,19,2,0,0,442.12,215.0,0
2026-04-08 20:26:49.464947,2026-04-08,20,2,0,0,462.12,226.0,0
2026-04-08 21:26:49.464947,2026-04-08,21,2,0,0,457.17,215.2,0
2026-04-08 22:26:49.464947,2026-04-08,22,2,0,0,497.33,219.1,0
2026-04-08 23:26:49.464947,2026-04-08,23,2,0,0,482.49,234.4,0
2026-04-09 00:26:49.464947,2026-04-09,0,3,0,0,227.7,229.2,0
2026-04-09 01:26:49.464947,2026-04-09,1,3,0,0,226.08,222.2,0
2026-04-09 02:26:49.464947,2026-04-09,2,3,0,0,237.68,227.9,0
2026-04-09 03:26:49.464947,2026-04-09,3,3,0,0,203.7,219.8,1
2026-04-09 04:26:49.464947,2026-04-09,4,3,0,0,232.74,216.2,0
2026-04-09 05:26:49.464947,2026-04-09,5,3,0,0,426.53,210.1,0
2026-04-09 06:26:49.464947,2026-04-09,6,3,0,0,454.76,228.5,0
2026-04-09 07:26:49.464947,2026-04-09,7,3,0,0,597.55,210.8,0
2026-04-09 08:26:49.464947,2026-04-09,8,3,0,0,600.07,217.0,0
2026-04-09 09:26:49.464947,2026-04-09,9,3,0,0,576.18,223.6,0
2026-04-09 10:26:49.464947,2026-04-09,10,3,0,0,439.07,216.9,0
2026-04-09 11:26:49.464947,2026-04-09,11,3,0,0,441.53,219.9,0
2026-04-09 12:26:49.464947,2026-04-09,12,3,0,0,460.63,222.5,0
2026-04-09 13:26:49.464947,2026-04-09,13,3,0,0,467.11,212.3,0
2026-04-09 14:26:49.464947,2026-04-09,14,3,0,0,658.25,222.4,0
2026-04-09 15:26:49.464947,2026-04-09,15,3,0,0,602.16,213.5,0
2026-04-09 16:26:49.464947,2026-04-09,16,3,0,0,668.76,229.9,0
2026-04-09 17:26:49.464947,2026-04-09,17,3,0,0,630.6,218.0,0
2026-04-09 18:26:49.464947,2026-04-09,18,3,0,0,643.12,224.4,0
2026-04-09 19:26:49.464947,2026-04-09,19,3,0,0,481.04,214.9,0
2026-04-09 20:26:49.464947,2026-04-09,20,3,0,0,438.77,218.5,0
2026-04-09 21:26:49.464947,2026-04-09,21,3,0,0,454.78,238.1,0
2026-04-09 22:26:49.464947,2026-04-09,22,3,0,0,443.51,221.2,0
2026-04-09 23:26:49.464947,2026-04-09,23,3,0,0,436.56,223.3,0
2026-04-10 00:26:49.464947,2026-04-10,0,4,0,1,141.75,211.5,0
2026-04-10 01:26:49.464947,2026-04-10,1,4,0,1,162.17,228.1,0
2026-04-10 02:26:49.464947,2026-04-10,2,4,0,1,164.69,216.8,0
2026-04-10 03:26:49.464947,2026-04-10,3,4,0,1,187.46,208.3,0
2026-04-10 04:26:49.464947,2026-04-10,4,4,0,1,160.98,238.3,0
2026-04-10 05:26:49.464947,2026-04-10,5,4,0,1,385.84,220.3,0
2026-04-10 06:26:49.464947,2026-04-10,6,4,0,1,365.36,223.3,0
2026-04-10 07:26:49.464947,2026-04-10,7,4,0,1,516.11,243.3,0
2026-04-10 08:26:49.464947,2026-04-10,8,4,0,1,487.53,220.3,0
2026-04-10 09:26:49.464947,2026-04-10,9,4,0,1,542.85,212.0,0
2026-04-10 10:26:49.464947,2026-04-10,10,4,0,1,380.33,219.1,0
2026-04-10 11:26:49.464947,2026-04-10,11,4,0,1,416.97,228.6,0
2026-04-10 12:26:49.464947,2026-04-10,12,4,0,1,383.81,215.0,0
2026-04-10 13:26:49.464947,2026-04-10,13,4,0,1,387.12,215.1,0
2026-04-10 14:26:49.464947,2026-04-10,14,4,0,1,528.79,226.7,0
2026-04-10 15:26:49.464947,2026-04-10,15,4,0,1,520.64,214.9,0
2026-04-10 16:26:49.464947,2026-04-10,16,4,0,1,515.1,234.1,0
2026-04-10 17:26:49.464947,2026-04-10,17,4,0,1,567.86,221.3,0
2026-04-10 18:26:49.464947,2026-04-10,18,4,0,1,531.67,207.3,0
2026-04-10 19:26:49.464947,2026-04-10,19,4,0,1,400.78,214.7,1
2026-04-10 20:26:49.464947,2026-04-10,20,4,0,1,367.68,220.7,0
2026-04-10 21:26:49.464947,2026-04-10,21,4,0,1,374.17,226.6,0
2026-04-10 22:26:49.464947,2026-04-10,22,4,0,1,353.22,211.5,0
2026-04-10 23:26:49.464947,2026-04-10,23,4,0,1,411.94,209.7,0
2026-04-11 00:26:49.464947,2026-04-11,0,5,0,1,194.92,209.0,0
2026-04-11 01:26:49.464947,2026-04-11,1,5,0,1,187.78,232.4,0
2026-04-11 02:26:49.464947,2026-04-11,2,5,0,1,178.55,218.7,1
2026-04-11 03:26:49.464947,2026-04-11,3,5,0,1,192.42,217.7,0
2026-04-11 04:26:49.464947,2026-04-11,4,5,0,1,186.61,211.3,0
2026-04-11 05:26:49.464947,2026-04-11,5,5,0,1,392.12,221.3,1
2026-04-11 06:26:49.464947,2026-04-11,6,5,0,1,366.21,216.7,0
2026-04-11 07:26:49.464947,2026-04-11,7,5,0,1,513.84,227.3,0
2026-04-11 08:26:49.464947,2026-04-11,8,5,0,1,524.93,216.1,0
2026-04-11 09:26:49.464947,2026-04-11,9,5,0,1,499.86,215.5,0
2026-04-11 10:26:49.464947,2026-04-11,10,5,0,1,409.4,225.3,0
2026-04-11 11:26:49.464947,2026-04-11,11,5,0,1,356.41,201.5,0
2026-04-11 12:26:49.464947,2026-04-11,12,5,0,1,365.67,204.3,0
2026-04-11 13:26:49.464947,2026-04-11,13,5,0,1,339.41,233.1,1
2026-04-11 14:26:49.464947,2026-04-11,14,5,0,1,517.09,206.3,0
2026-04-11 15:26:49.464947,2026-04-11,15,5,0,1,547.72,223.9,1
2026-04-11 16:26:49.464947,2026-04-11,16,5,0,1,555.42,220.5,0
2026-04-11 17:26:49.464947,2026-04-11,17,5,0,1,537.63,227.9,0
2026-04-11 18:26:49.464947,2026-04-11,18,5,0,1,527.17,227.3,0
2026-04-11 19:26:49.464947,2026-04-11,19,5,0,1,391.86,216.4,0
2026-04-11 20:26:49.464947,2026-04-11,20,5,0,1,433.78,219.7,0
2026-04-11 21:26:49.464947,2026-04-11,21,5,0,1,378.79,215.0,0
2026-04-11 22:26:49.464947,2026-04-11,22,5,0,1,377.67,215.0,0
2026-04-11 23:26:49.464947,2026-04-11,23,5,0,1,364.07,213.0,0
2026-04-12 00:26:49.464947,2026-04-12,0,6,0,1,175.79,213.8,0
2026-04-12 01:26:49.464947,2026-04-12,1,6,0,1,187.61,209.8,0
2026-04-12 02:26:49.464947,2026-04-12,2,6,0,1,184.32,228.8,0
2026-04-12 03:26:49.464947,2026-04-12,3,6,0,1,213.12,208.8,0
2026-04-12 04:26:49.464947,2026-04-12,4,6,0,1,172.48,217.6,0
2026-04-12 05:26:49.464947,2026-04-12,5,6,0,1,390.42,212.9,0
2026-04-12 06:26:49.464947,2026-04-12,6,6,0,1,401.98,221.4,0
2026-04-12 07:26:49.464947,2026-04-12,7,6,0,1,511.72,228.6,0
2026-04-12 08:26:49.464947,2026-04-12,8,6,0,1,535.28,212.7,0
2026-04-12 09:26:49.464947,2026-04-12,9,6,0,1,494.67,230.3,0
2026-04-12 10:26:49.464947,2026-04-12,10,6,0,1,382.68,232.5,0
2026-04-12 11:26:49.464947,2026-04-12,11,6,0,1,375.8,219.7,0
2026-04-12 12:26:49.464947,2026-04-12,12,6,0,1,380.7,208.0,0
2026-04-12 13:26:49.464947,2026-04-12,13,6,0,1,397.0,240.4,0
2026-04-12 14:26:49.464947,2026-04-12,14,6,0,1,516.62,216.6,0
2026-04-12 15:26:49.464947,2026-04-12,15,6,0,1,565.01,224.4,0
2026-04-12 16:26:49.464947,2026-04-12,16,6,0,1,556.54,220.9,0
2026-04-12 17:26:49.464947,2026-04-12,17,6,0,1,544.01,225.1,0
2026-04-12 18:26:49.464947,2026-04-12,18,6,0,1,528.85,234.7,0
2026-04-12 19:26:49.464947,2026-04-12,19,6,0,1,390.6,226.1,0
2026-04-12 20:26:49.464947,2026-04-12,20,6,0,1,416.87,230.4,0
2026-04-12 21:26:49.464947,2026-04-12,21,6,0,1,381.4,217.4,0
2026-04-12 22:26:49.464947,2026-04-12,22,6,0,1,349.96,222.0,0
2026-04-12 23:26:49.464947,2026-04-12,23,6,0,1,385.41,220.1,0
2026-04-13 00:26:49.464947,2026-04-13,0,0,0,0,259.66,221.6,0
2026-04-13 01:26:49.464947,2026-04-13,1,0,0,0,216.42,223.9,0
2026-04-13 02:26:49.464947,2026-04-13,2,0,0,0,233.9,234.4,0
2026-04-13 03:26:49.464947,2026-04-13,3,0,0,0,202.34,229.6,0
2026-04-13 04:26:49.464947,2026-04-13,4,0,0,0,197.68,213.1,0
2026-04-13 05:26:49.464947,2026-04-13,5,0,0,0,442.62,230.1,0
2026-04-13 06:26:49.464947,2026-04-13,6,0,0,0,466.95,218.5,0
2026-04-13 07:26:49.464947,2026-04-13,7,0,0,0,548.26,217.9,0
2026-04-13 08:26:49.464947,2026-04-13,8,0,0,0,574.96,243.5,0
2026-04-13 09:26:49.464947,2026-04-13,9,0,0,0,593.78,221.3,0
2026-04-13 10:26:49.464947,2026-04-13,10,0,0,0,472.9,214.0,0
2026-04-13 11:26:49.464947,2026-04-13,11,0,0,0,400.99,202.9,0
2026-04-13 12:26:49.464947,2026-04-13,12,0,0,0,451.36,217.3,0
2026-04-13 13:26:49.464947,2026-04-13,13,0,0,0,449.32,215.7,0
2026-04-13 14:26:49.464947,2026-04-13,14,0,0,0,673.84,226.5,0
2026-04-13 15:26:49.464947,2026-04-13,15,0,0,0,633.87,224.7,0
2026-04-13 16:26:49.464947,2026-04-13,16,0,0,0,647.07,218.9,0
2026-04-13 17:26:49.464947,2026-04-13,17,0,0,0,665.52,207.1,0
2026-04-13 18:26:49.464947,2026-04-13,18,0,0,0,639.74,220.5,1
2026-04-13 19:26:49.464947,2026-04-13,19,0,0,0,465.4,230.3,0
2026-04-13 20:26:49.464947,2026-04-13,20,0,0,0,449.0,224.2,1
2026-04-13 21:26:49.464947,2026-04-13,21,0,0,0,454.0,233.7,0
2026-04-13 22:26:49.464947,2026-04-13,22,0,0,0,420.4,224.5,0
2026-04-13 23:26:49.464947,2026-04-13,23,0,0,0,416.95,228.0,0
2026-04-14 00:26:49.464947,2026-04-14,0,1,0,0,212.12,222.1,0
2026-04-14 01:26:49.464947,2026-04-14,1,1,0,0,215.65,233.2,0
2026-04-14 02:26:49.464947,2026-04-14,2,1,0,0,210.41,216.5,0
2026-04-14 03:26:49.464947,2026-04-14,3,1,0,0,259.81,210.0,0
2026-04-14 04:26:49.464947,2026-04-14,4,1,0,0,213.83,227.5,0
2026-04-14 05:26:49.464947,2026-04-14,5,1,0,0,466.95,231.7,0
2026-04-14 06:26:49.464947,2026-04-14,6,1,0,0,468.6,217.3,0
2026-04-14 07:26:49.464947,2026-04-14,7,1,0,0,588.01,211.7,0
2026-04-14 08:26:49.464947,2026-04-14,8,1,0,0,598.76,207.9,0
2026-04-14 09:26:49.464947,2026-04-14,9,1,0,0,559.19,219.3,0
2026-04-14 10:26:49.464947,2026-04-14,10,1,0,0,439.18,215.0,1
2026-04-14 11:26:49.464947,2026-04-14,11,1,0,0,471.15,232.8,0
2026-04-14 12:26:49.464947,2026-04-14,12,1,0,0,461.0,220.1,0
2026-04-14 13:26:49.464947,2026-04-14,13,1,0,0,481.65,212.6,0
2026-04-14 14:26:49.464947,2026-04-14,14,1,0,0,639.44,218.0,0
2026-04-14 15:26:49.464947,2026-04-14,15,1,0,0,629.92,211.6,0
2026-04-14 16:26:49.464947,2026-04-14,16,1,0,0,594.03,222.0,0
2026-04-14 17:26:49.464947,2026-04-14,17,1,0,0,626.87,217.9,0
2026-04-14 18:26:49.464947,2026-04-14,18,1,0,0,602.02,236.3,0
2026-04-14 19:26:49.464947,2026-04-14,19,1,0,0,470.25,217.1,0
2026-04-14 20:26:49.464947,2026-04-14,20,1,0,0,451.79,226.5,0
2026-04-14 21:26:49.464947,2026-04-14,21,1,0,0,452.37,222.4,0
2026-04-14 22:26:49.464947,2026-04-14,22,1,0,0,466.91,201.0,0
2026-04-14 23:26:49.464947,2026-04-14,23,1,0,0,494.17,209.5,0
2026-04-15 00:26:49.464947,2026-04-15,0,2,0,0,232.21,220.1,0
2026-04-15 01:26:49.464947,2026-04-15,1,2,0,0,207.21,248.1,0
2026-04-15 02:26:49.464947,2026-04-15,2,2,0,0,254.01,212.0,1
2026-04-15 03:26:49.464947,2026-04-15,3,2,0,0,224.91,231.4,0
2026-04-15 04:26:49.464947,2026-04-15,4,2,0,0,251.1,215.7,0
2026-04-15 05:26:49.464947,2026-04-15,5,2,0,0,478.74,225.2,0
2026-04-15 06:26:49.464947,2026-04-15,6,2,0,0,437.62,215.4,0
2026-04-15 07:26:49.464947,2026-04-15,7,2,0,0,577.94,209.6,0
2026-04-15 08:26:49.464947,2026-04-15,8,2,0,0,592.0,225.4,0
2026-04-15 09:26:49.464947,2026-04-15,9,2,0,0,572.11,220.0,0
2026-04-15 10:26:49.464947,2026-04-15,10,2,0,0,467.64,221.7,0
2026-04-15 11:26:49.464947,2026-04-15,11,2,0,0,416.59,215.5,0
2026-04-15 12:26:49.464947,2026-04-15,12,2,0,0,461.48,209.7,0
2026-04-15 13:26:49.464947,2026-04-15,13,2,0,0,407.81,198.6,0
2026-04-15 14:26:49.464947,2026-04-15,14,2,0,0,633.11,214.7,0
2026-04-15 15:26:49.464947,2026-04-15,15,2,0,0,657.86,219.8,0
2026-04-15 16:26:49.464947,2026-04-15,16,2,0,0,636.91,211.8,0
2026-04-15 17:26:49.464947,2026-04-15,17,2,0,0,624.17,227.1,0
2026-04-15 18:26:49.464947,2026-04-15,18,2,0,0,640.29,232.4,0
2026-04-15 19:26:49.464947,2026-04-15,19,2,0,0,436.44,217.8,0
2026-04-15 20:26:49.464947,2026-04-15,20,2,0,0,449.36,218.1,0
2026-04-15 21:26:49.464947,2026-04-15,21,2,0,0,436.35,217.5,0
2026-04-15 22:26:49.464947,2026-04-15,22,2,0,0,449.47,215.0,0
2026-04-15 23:26:49.464947,2026-04-15,23,2,0,0,459.1,208.1,0
2026-04-16 00:26:49.464947,2026-04-16,0,3,0,0,254.17,218.1,0
2026-04-16 01:26:49.464947,2026-04-16,1,3,0,0,248.74,220.9,0
2026-04-16 02:26:49.464947,2026-04-16,2,3,0,0,218.55,221.3,0
2026-04-16 03:26:49.464947,2026-04-16,3,3,0,0,280.42,214.0,0
2026-04-16 04:26:49.464947,2026-04-16,4,3,0,0,220.24,215.8,0
2026-04-16 05:26:49.464947,2026-04-16,5,3,0,0,422.62,215.3,1
2026-04-16 06:26:49.464947,2026-04-16,6,3,0,0,456.52,216.8,0
2026-04-16 07:26:49.464947,2026-04-16,7,3,0,0,566.43,210.1,0
2026-04-16 08:26:49.464947,2026-04-16,8,3,0,0,559.79,215.0,0
2026-04-16 09:26:49.464947,2026-04-16,9,3,0,0,588.92,212.1,0
2026-04-16 10:26:49.464947,2026-04-16,10,3,0,0,433.56,210.3,0
2026-04-16 11:26:49.464947,2026-04-16,11,3,0,0,461.32,214.5,0
2026-04-16 12:26:49.464947,2026-04-16,12,3,0,0,461.02,226.3,0
2026-04-16 13:26:49.464947,2026-04-16,13,3,0,0,424.72,220.2,0
2026-04-16 14:26:49.464947,2026-04-16,14,3,0,0,619.93,237.3,0
2026-04-16 15:26:49.464947,2026-04-16,15,3,0,0,644.51,214.7,0
2026-04-16 16:26:49.464947,2026-04-16,16,3,0,0,651.83,227.7,0
2026-04-16 17:26:49.464947,2026-04-16,17,3,0,0,606.53,243.4,0
2026-04-16 18:26:49.464947,2026-04-16,18,3,0,0,636.02,213.7,0
2026-04-16 19:26:49.464947,2026-04-16,19,3,0,0,426.91,217.8,0
2026-04-16 20:26:49.464947,2026-04-16,20,3,0,0,465.5,213.1,0
2026-04-16 21:26:49.464947,2026-04-16,21,3,0,0,440.22,216.8,0
2026-04-16 22:26:49.464947,2026-04-16,22,3,0,0,500.35,208.8,0
2026-04-16 23:26:49.464947,2026-04-16,23,3,0,0,429.9,221.3,0
2026-04-17 00:26:49.464947,2026-04-17,0,4,0,1,158.28,223.0,0
2026-04-17 01:26:49.464947,2026-04-17,1,4,0,1,179.27,223.1,0
2026-04-17 02:26:49.464947,2026-04-17,2,4,0,1,190.85,214.6,0
2026-04-17 03:26:49.464947,2026-04-17,3,4,0,1,165.44,223.7,0
2026-04-17 04:26:49.464947,2026-04-17,4,4,0,1,196.89,216.0,0
2026-04-17 05:26:49.464947,2026-04-17,5,4,0,1,380.51,227.6,0
2026-04-17 06:26:49.464947,2026-04-17,6,4,0,1,367.36,231.0,1
2026-04-17 07:26:49.464947,2026-04-17,7,4,0,1,484.85,212.5,0
2026-04-17 08:26:49.464947,2026-04-17,8,4,0,1,513.58,210.8,0
2026-04-17 09:26:49.464947,2026-04-17,9,4,0,1,509.14,222.0,0
2026-04-17 10:26:49.464947,2026-04-17,10,4,0,1,375.04,216.4,0
2026-04-17 11:26:49.464947,2026-04-17,11,4,0,1,371.55,221.4,0
2026-04-17 12:26:49.464947,2026-04-17,12,4,0,1,382.34,204.6,0
2026-04-17 13:26:49.464947,2026-04-17,13,4,0,1,378.11,204.3,0
2026-04-17 14:26:49.464947,2026-04-17,14,4,0,1,542.52,222.1,0
2026-04-17 15:26:49.464947,2026-04-17,15,4,0,1,534.63,226.7,0
2026-04-17 16:26:49.464947,2026-04-17,16,4,0,1,524.76,226.3,0
2026-04-17 17:26:49.464947,2026-04-17,17,4,0,1,555.17,219.1,0
2026-04-17 18:26:49.464947,2026-04-17,18,4,0,1,594.11,222.2,0
2026-04-17 19:26:49.464947,2026-04-17,19,4,0,1,370.64,224.5,0
2026-04-17 20:26:49.464947,2026-04-17,20,4,0,1,382.95,231.9,0
2026-04-17 21:26:49.464947,2026-04-17,21,4,0,1,364.43,216.5,0
2026-04-17 22:26:49.464947,2026-04-17,22,4,0,1,377.42,216.8,0
2026-04-17 23:26:49.464947,2026-04-17,23,4,0,1,396.67,221.9,0
2026-04-18 00:26:49.464947,2026-04-18,0,5,0,1,190.4,216.1,0
2026-04-18 01:26:49.464947,2026-04-18,1,5,0,1,231.86,236.9,0
2026-04-18 02:26:49.464947,2026-04-18,2,5,0,1,199.01,210.1,0
2026-04-18 03:26:49.464947,2026-04-18,3,5,0,1,188.95,228.8,0
2026-04-18 04:26:49.464947,2026-04-18,4,5,0,1,204.4,214.2,0
2026-04-18 05:26:49.464947,2026-04-18,5,5,0,1,398.37,221.6,0
2026-04-18 06:26:49.464947,2026-04-18,6,5,0,1,395.38,222.0,0
2026-04-18 07:26:49.464947,2026-04-18,7,5,0,1,482.24,214.8,0
2026-04-18 08:26:49.464947,2026-04-18,8,5,0,1,517.44,213.6,0
2026-04-18 09:26:49.464947,2026-04-18,9,5,0,1,523.43,212.4,0
2026-04-18 10:26:49.464947,2026-04-18,10,5,0,1,375.13,207.9,0
2026-04-18 11:26:49.464947,2026-04-18,11,5,0,1,403.69,214.9,0
2026-04-18 12:26:49.464947,2026-04-18,12,5,0,1,350.38,235.4,0
2026-04-18 13:26:49.464947,2026-04-18,13,5,0,1,374.1,228.8,0
2026-04-18 14:26:49.464947,2026-04-18,14,5,0,1,552.91,215.9,0
2026-04-18 15:26:49.464947,2026-04-18,15,5,0,1,494.4,219.0,0
2026-04-18 16:26:49.464947,2026-04-18,16,5,0,1,529.04,211.1,0
2026-04-18 17:26:49.464947,2026-04-18,17,5,0,1,571.16,220.1,0
2026-04-18 18:26:49.464947,2026-04-18,18,5,0,1,537.91,213.4,0
2026-04-18 19:26:49.464947,2026-04-18,19,5,0,1,367.0,218.8,0
2026-04-18 20:26:49.464947,2026-04-18,20,5,0,1,379.55,215.8,0
2026-04-18 21:26:49.464947,2026-04-18,21,5,0,1,388.21,217.4,0
2026-04-18 22:26:49.464947,2026-04-18,22,5,0,1,403.55,228.0,0
2026-04-18 23:26:49.464947,2026-04-18,23,5,0,1,367.65,209.1,0
2026-04-19 00:26:49.464947,2026-04-19,0,6,0,1,183.04,222.4,1
2026-04-19 01:26:49.464947,2026-04-19,1,6,0,1,220.76,210.8,1
2026-04-19 02:26:49.464947,2026-04-19,2,6,0,1,180.13,213.1,0
2026-04-19 03:26:49.464947,2026-04-19,3,6,0,1,177.52,222.5,0
2026-04-19 04:26:49.464947,2026-04-19,4,6,0,1,193.68,222.9,0
2026-04-19 05:26:49.464947,2026-04-19,5,6,0,1,350.3,223.9,0
2026-04-19 06:26:49.464947,2026-04-19,6,6,0,1,406.68,211.7,0
2026-04-19 07:26:49.464947,2026-04-19,7,6,0,1,501.75,203.7,0
2026-04-19 08:26:49.464947,2026-04-19,8,6,0,1,478.71,207.5,1
2026-04-19 09:26:49.464947,2026-04-19,9,6,0,1,503.04,220.9,0
2026-04-19 10:26:49.464947,2026-04-19,10,6,0,1,364.66,221.8,0
2026-04-19 11:26:49.464947,2026-04-19,11,6,0,1,391.56,224.0,0
2026-04-19 12:26:49.464947,2026-04-19,12,6,0,1,363.91,210.8,0
2026-04-19 13:26:49.464947,2026-04-19,13,6,0,1,337.86,227.8,0
2026-04-19 14:26:49.464947,2026-04-19,14,6,0,1,539.5,213.4,0
2026-04-19 15:26:49.464947,2026-04-19,15,6,0,1,509.06,208.0,0
2026-04-19 16:26:49.464947,2026-04-19,16,6,0,1,528.4,226.9,0
2026-04-19 17:26:49.464947,2026-04-19,17,6,0,1,546.58,219.6,0
2026-04-19 18:26:49.464947,2026-04-19,18,6,0,1,561.75,229.8,1
2026-04-19 19:26:49.464947,2026-04-19,19,6,0,1,349.82,234.6,0
2026-04-19 20:26:49.464947,2026-04-19,20,6,0,1,353.54,216.1,0
2026-04-19 21:26:49.464947,2026-04-19,21,6,0,1,413.68,209.6,0
2026-04-19 22:26:49.464947,2026-04-19,22,6,0,1,351.61,212.0,0
2026-04-19 23:26:49.464947,2026-04-19,23,6,0,1,425.55,227.4,1
2026-04-20 00:26:49.464947,2026-04-20,0,0,0,0,206.1,210.9,0
2026-04-20 01:26:49.464947,2026-04-20,1,0,0,0,202.01,202.0,0
2026-04-20 02:26:49.464947,2026-04-20,2,0,0,0,209.83,216.2,0
2026-04-20 03:26:49.464947,2026-04-20,3,0,0,0,211.64,216.4,0
2026-04-20 04:26:49.464947,2026-04-20,4,0,0,0,221.32,232.3,0
2026-04-20 05:26:49.464947,2026-04-20,5,0,0,0,450.63,224.8,0
2026-04-20 06:26:49.464947,2026-04-20,6,0,0,0,462.18,217.8,0
2026-04-20 07:26:49.464947,2026-04-20,7,0,0,0,613.2,211.9,0
2026-04-20 08:26:49.464947,2026-04-20,8,0,0,0,573.8,223.6,0
2026-04-20 09:26:49.464947,2026-04-20,9,0,0,0,558.92,217.7,0
2026-04-20 10:26:49.464947,2026-04-20,10,0,0,0,409.45,237.9,0
2026-04-20 11:26:49.464947,2026-04-20,11,0,0,0,441.54,222.9,0
2026-04-20 12:26:49.464947,2026-04-20,12,0,0,0,461.92,215.7,0
2026-04-20 13:26:49.464947,2026-04-20,13,0,0,0,454.18,215.9,0
2026-04-20 14:26:49.464947,2026-04-20,14,0,0,0,617.49,236.7,0
2026-04-20 15:26:49.464947,2026-04-20,15,0,0,0,642.54,222.5,0
2026-04-20 16:26:49.464947,2026-04-20,16,0,0,0,625.35,216.3,0
2026-04-20 17:26:49.464947,2026-04-20,17,0,0,0,628.2,222.3,0
2026-04-20 18:26:49.464947,2026-04-20,18,0,0,0,608.34,217.3,0
2026-04-20 19:26:49.464947,2026-04-20,19,0,0,0,449.91,216.1,0
2026-04-20 20:26:49.464947,2026-04-20,20,0,0,0,476.96,213.3,0
2026-04-20 21:26:49.464947,2026-04-20,21,0,0,0,466.2,229.0,0
2026-04-20 22:26:49.464947,2026-04-20,22,0,0,0,437.86,225.5,0
2026-04-20 23:26:49.464947,2026-04-20,23,0,0,0,423.53,208.4,0
2026-04-21 00:26:49.464947,2026-04-21,0,1,0,0,191.58,220.6,0
2026-04-21 01:26:49.464947,2026-04-21,1,1,0,0,265.86,209.5,0
2026-04-21 02:26:49.464947,2026-04-21,2,1,0,0,200.35,204.7,0
2026-04-21 03:26:49.464947,2026-04-21,3,1,0,0,211.74,223.7,0
2026-04-21 04:26:49.464947,2026-04-21,4,1,0,0,252.27,218.7,0
2026-04-21 05:26:49.464947,2026-04-21,5,1,0,0,402.49,238.4,0
2026-04-21 06:26:49.464947,2026-04-21,6,1,0,0,454.78,228.6,0
2026-04-21 07:26:49.464947,2026-04-21,7,1,0,0,571.78,216.2,0
2026-04-21 08:26:49.464947,2026-04-21,8,1,0,0,573.95,208.4,0
2026-04-21 09:26:49.464947,2026-04-21,9,1,0,0,571.9,237.7,1
2026-04-21 10:26:49.464947,2026-04-21,10,1,0,0,429.46,216.2,0
2026-04-21 11:26:49.464947,2026-04-21,11,1,0,0,464.37,217.6,0
2026-04-21 12:26:49.464947,2026-04-21,12,1,0,0,466.74,218.5,1
2026-04-21 13:26:49.464947,2026-04-21,13,1,0,0,459.2,217.3,0
2026-04-21 14:26:49.464947,2026-04-21,14,1,0,0,611.84,207.7,0
2026-04-21 15:26:49.464947,2026-04-21,15,1,0,0,620.62,215.2,0
2026-04-21 16:26:49.464947,2026-04-21,16,1,0,0,660.77,208.8,0
2026-04-21 17:26:49.464947,2026-04-21,17,1,0,0,647.63,220.8,0
2026-04-21 18:26:49.464947,2026-04-21,18,1,0,0,660.81,227.2,0
2026-04-21 19:26:49.464947,2026-04-21,19,1,0,0,465.77,211.9,0
2026-04-21 20:26:49.464947,2026-04-21,20,1,0,0,462.61,233.6,0
2026-04-21 21:26:49.464947,2026-04-21,21,1,0,0,446.17,217.8,0
2026-04-21 22:26:49.464947,2026-04-21,22,1,0,0,447.31,222.5,1
2026-04-21 23:26:49.464947,2026-04-21,23,1,0,0,468.15,214.6,0
2026-04-22 00:26:49.464947,2026-04-22,0,2,0,0,247.79,217.5,0
2026-04-22 01:26:49.464947,2026-04-22,1,2,0,0,201.62,231.7,0
2026-04-22 02:26:49.464947,2026-04-22,2,2,0,0,259.89,227.6,0
2026-04-22 03:26:49.464947,2026-04-22,3,2,0,0,204.52,214.5,0
2026-04-22 04:26:49.464947,2026-04-22,4,2,0,0,197.23,212.6,0
2026-04-22 05:26:49.464947,2026-04-22,5,2,0,0,452.52,212.1,0
2026-04-22 06:26:49.464947,2026-04-22,6,2,0,0,478.85,223.2,0
2026-04-22 07:26:49.464947,2026-04-22,7,2,0,0,548.41,229.8,0
2026-04-22 08:26:49.464947,2026-04-22,8,2,0,0,587.18,214.2,0
2026-04-22 09:26:49.464947,2026-04-22,9,2,0,0,605.32,220.2,1
2026-04-22 10:26:49.464947,2026-04-22,10,2,0,0,457.24,206.8,0
2026-04-22 11:26:49.464947,2026-04-22,11,2,0,0,450.98,232.6,0
2026-04-22 12:26:49.464947,2026-04-22,12,2,0,0,454.66,219.6,0
2026-04-22 13:26:49.464947,2026-04-22,13,2,0,0,425.67,226.5,0
2026-04-22 14:26:49.464947,2026-04-22,14,2,0,0,636.88,229.5,0
